Episode 1/1000, Total Reward: -768, Epsilon: 0.995
Episode 50/1000, Total Reward: -164, Epsilon: 0.778
Episode 51/1000, Total Reward: -290, Epsilon: 0.774
Episode 52/1000, Total Reward: -93, Epsilon: 0.771
Episode 53/1000, Total Reward: -29, Epsilon: 0.767
Episode 54/1000, Total Reward: -729, Epsilon: 0.763
Episode 55/1000, Total Reward: -343, Epsilon: 0.759
Episode 56/1000, Total Reward: -130, Epsilon: 0.755
Episode 57/1000, Total Reward: -265, Epsilon: 0.751
Episode 58/1000, Total Reward: -301, Epsilon: 0.748
Episode 59/1000, Total Reward: -1780, Epsilon: 0.744
Episode 60/1000, Total Reward: -249, Epsilon: 0.740
Episode 61/1000, Total Reward: -2446, Epsilon: 0.737
Episode 62/1000, Total Reward: -817, Epsilon: 0.733
Episode 63/1000, Total Reward: -8, Epsilon: 0.729
Episode 64/1000, Total Reward: -274, Epsilon: 0.726
Episode 65/1000, Total Reward: -470, Epsilon: 0.722
Episode 66/1000, Total Reward: -4613, Epsilon: 0.718
Episode 67/1000, Total Reward: 55, Epsilon: 0.715
Episode 68/1000, Total Reward: -189, Epsilon: 0.711
Episode 69/1000, Total Reward: -345, Epsilon: 0.708
Episode 70/1000, Total Reward: -1430, Epsilon: 0.704
Episode 71/1000, Total Reward: 9, Epsilon: 0.701
Episode 72/1000, Total Reward: -123, Epsilon: 0.697
Episode 73/1000, Total Reward: -411, Epsilon: 0.694
Episode 74/1000, Total Reward: -1127, Epsilon: 0.690
Episode 75/1000, Total Reward: -6, Epsilon: 0.687
Episode 76/1000, Total Reward: -3041, Epsilon: 0.683
Episode 77/1000, Total Reward: -80, Epsilon: 0.680
Episode 78/1000, Total Reward: -64, Epsilon: 0.676
Episode 79/1000, Total Reward: -136, Epsilon: 0.673
Episode 80/1000, Total Reward: 55, Epsilon: 0.670
Episode 81/1000, Total Reward: -1108, Epsilon: 0.666
Episode 82/1000, Total Reward: -218, Epsilon: 0.663
Episode 83/1000, Total Reward: -8734, Epsilon: 0.660
Episode 84/1000, Total Reward: -1, Epsilon: 0.656
Episode 85/1000, Total Reward: -237, Epsilon: 0.653
Episode 86/1000, Total Reward: -730, Epsilon: 0.650
Episode 87/1000, Total Reward: -36, Epsilon: 0.647
Episode 88/1000, Total Reward: -69, Epsilon: 0.643
Episode 89/1000, Total Reward: -434, Epsilon: 0.640
Episode 90/1000, Total Reward: 56, Epsilon: 0.637
Episode 91/1000, Total Reward: -1285, Epsilon: 0.634
Episode 92/1000, Total Reward: -340, Epsilon: 0.631
Episode 93/1000, Total Reward: -581, Epsilon: 0.627
Episode 94/1000, Total Reward: -387, Epsilon: 0.624
Episode 95/1000, Total Reward: -39, Epsilon: 0.621
Episode 96/1000, Total Reward: -524, Epsilon: 0.618
Episode 97/1000, Total Reward: -1655, Epsilon: 0.615
Episode 98/1000, Total Reward: -130, Epsilon: 0.612
Episode 99/1000, Total Reward: -1150, Epsilon: 0.609
Episode 100/1000, Total Reward: -809, Epsilon: 0.606
Episode 101/1000, Total Reward: -442, Epsilon: 0.603
Episode 102/1000, Total Reward: -45, Epsilon: 0.600
Episode 103/1000, Total Reward: -313, Epsilon: 0.597
Episode 104/1000, Total Reward: 19, Epsilon: 0.594
Episode 105/1000, Total Reward: -69, Epsilon: 0.591
Episode 106/1000, Total Reward: -266, Epsilon: 0.588
Episode 107/1000, Total Reward: -1080, Epsilon: 0.585
Episode 108/1000, Total Reward: -319, Epsilon: 0.582
Episode 109/1000, Total Reward: -104, Epsilon: 0.579
Episode 110/1000, Total Reward: -129, Epsilon: 0.576
Episode 111/1000, Total Reward: -4775, Epsilon: 0.573
Episode 112/1000, Total Reward: -708, Epsilon: 0.570
Episode 113/1000, Total Reward: -106, Epsilon: 0.568
Episode 114/1000, Total Reward: -2, Epsilon: 0.565
Episode 115/1000, Total Reward: -527, Epsilon: 0.562
Episode 116/1000, Total Reward: -3071, Epsilon: 0.559
Episode 117/1000, Total Reward: -326, Epsilon: 0.556
Episode 118/1000, Total Reward: -458, Epsilon: 0.554
Episode 119/1000, Total Reward: -802, Epsilon: 0.551
Episode 120/1000, Total Reward: -1577, Epsilon: 0.548
Episode 121/1000, Total Reward: 78, Epsilon: 0.545
Episode 122/1000, Total Reward: -37, Epsilon: 0.543
Episode 123/1000, Total Reward: -963, Epsilon: 0.540
Episode 124/1000, Total Reward: -824, Epsilon: 0.537
Episode 125/1000, Total Reward: -18, Epsilon: 0.534
Episode 126/1000, Total Reward: -162, Epsilon: 0.532
Episode 127/1000, Total Reward: -438, Epsilon: 0.529
Episode 128/1000, Total Reward: -53, Epsilon: 0.526
Episode 129/1000, Total Reward: -384, Epsilon: 0.524
Episode 130/1000, Total Reward: -39, Epsilon: 0.521
Episode 131/1000, Total Reward: -145, Epsilon: 0.519
Episode 132/1000, Total Reward: -1537, Epsilon: 0.516
Episode 133/1000, Total Reward: -152, Epsilon: 0.513
Episode 134/1000, Total Reward: -3952, Epsilon: 0.511
Episode 135/1000, Total Reward: -798, Epsilon: 0.508
Episode 136/1000, Total Reward: -7, Epsilon: 0.506
Episode 137/1000, Total Reward: -573, Epsilon: 0.503
Episode 138/1000, Total Reward: -153, Epsilon: 0.501
Episode 139/1000, Total Reward: -7, Epsilon: 0.498
Episode 140/1000, Total Reward: -2620, Epsilon: 0.496
Episode 141/1000, Total Reward: -155, Epsilon: 0.493
Episode 142/1000, Total Reward: -567, Epsilon: 0.491
Episode 143/1000, Total Reward: -255, Epsilon: 0.488
Episode 144/1000, Total Reward: -177, Epsilon: 0.486
Episode 145/1000, Total Reward: -604, Epsilon: 0.483
Episode 146/1000, Total Reward: -871, Epsilon: 0.481
Episode 147/1000, Total Reward: -961, Epsilon: 0.479
Episode 148/1000, Total Reward: -483, Epsilon: 0.476
Episode 149/1000, Total Reward: -719, Epsilon: 0.474
Episode 150/1000, Total Reward: 46, Epsilon: 0.471
Episode 151/1000, Total Reward: 47, Epsilon: 0.469
Episode 152/1000, Total Reward: 66, Epsilon: 0.467
Episode 153/1000, Total Reward: -152, Epsilon: 0.464
Episode 154/1000, Total Reward: -108, Epsilon: 0.462
Episode 155/1000, Total Reward: 109, Epsilon: 0.460
Episode 156/1000, Total Reward: -454, Epsilon: 0.458
Episode 157/1000, Total Reward: 75, Epsilon: 0.455
Episode 158/1000, Total Reward: -1, Epsilon: 0.453
Episode 159/1000, Total Reward: -19, Epsilon: 0.451
Episode 160/1000, Total Reward: -91, Epsilon: 0.448
Episode 161/1000, Total Reward: -135, Epsilon: 0.446
Episode 162/1000, Total Reward: -487, Epsilon: 0.444
Episode 163/1000, Total Reward: -111, Epsilon: 0.442
Episode 164/1000, Total Reward: -7735, Epsilon: 0.440
Episode 165/1000, Total Reward: -332, Epsilon: 0.437
Episode 166/1000, Total Reward: -2470, Epsilon: 0.435
Episode 167/1000, Total Reward: -930, Epsilon: 0.433
Episode 168/1000, Total Reward: -75, Epsilon: 0.431
Episode 169/1000, Total Reward: -718, Epsilon: 0.429
Episode 170/1000, Total Reward: 32, Epsilon: 0.427
Episode 171/1000, Total Reward: -372, Epsilon: 0.424
Episode 172/1000, Total Reward: 70, Epsilon: 0.422
Episode 173/1000, Total Reward: 87, Epsilon: 0.420
Episode 174/1000, Total Reward: -560, Epsilon: 0.418
Episode 175/1000, Total Reward: -796, Epsilon: 0.416
Episode 176/1000, Total Reward: -68, Epsilon: 0.414
Episode 177/1000, Total Reward: -1297, Epsilon: 0.412
Episode 178/1000, Total Reward: -207, Epsilon: 0.410
Episode 179/1000, Total Reward: -420, Epsilon: 0.408
Episode 180/1000, Total Reward: -2788, Epsilon: 0.406
Episode 181/1000, Total Reward: -31, Epsilon: 0.404
Episode 182/1000, Total Reward: -685, Epsilon: 0.402
Episode 183/1000, Total Reward: -344, Epsilon: 0.400
Episode 184/1000, Total Reward: -1063, Epsilon: 0.398
Episode 185/1000, Total Reward: -1149, Epsilon: 0.396
Episode 186/1000, Total Reward: -503, Epsilon: 0.394
Episode 187/1000, Total Reward: -12, Epsilon: 0.392
Episode 188/1000, Total Reward: -511, Epsilon: 0.390
Episode 189/1000, Total Reward: -504, Epsilon: 0.388
Episode 190/1000, Total Reward: -2569, Epsilon: 0.386
Episode 191/1000, Total Reward: -901, Epsilon: 0.384
Episode 192/1000, Total Reward: -843, Epsilon: 0.382
Episode 193/1000, Total Reward: -171, Epsilon: 0.380
Episode 194/1000, Total Reward: -531, Epsilon: 0.378
Episode 195/1000, Total Reward: -86, Epsilon: 0.376
Episode 196/1000, Total Reward: -1081, Epsilon: 0.374
Episode 197/1000, Total Reward: -826, Epsilon: 0.373
Episode 198/1000, Total Reward: -246, Epsilon: 0.371
Episode 199/1000, Total Reward: -246, Epsilon: 0.369
Episode 200/1000, Total Reward: 72, Epsilon: 0.367
Episode 201/1000, Total Reward: -385, Epsilon: 0.365
Episode 202/1000, Total Reward: -444, Epsilon: 0.363
Episode 203/1000, Total Reward: -333, Epsilon: 0.361
Episode 204/1000, Total Reward: 86, Epsilon: 0.360
Episode 205/1000, Total Reward: -34, Epsilon: 0.358
Episode 206/1000, Total Reward: -1976, Epsilon: 0.356
Episode 207/1000, Total Reward: -162, Epsilon: 0.354
Episode 208/1000, Total Reward: -1962, Epsilon: 0.353
Episode 209/1000, Total Reward: 39, Epsilon: 0.351
Episode 210/1000, Total Reward: -101, Epsilon: 0.349
Episode 211/1000, Total Reward: -902, Epsilon: 0.347
Episode 212/1000, Total Reward: -1232, Epsilon: 0.346
Episode 213/1000, Total Reward: -167, Epsilon: 0.344
Episode 214/1000, Total Reward: -665, Epsilon: 0.342
Episode 215/1000, Total Reward: -98, Epsilon: 0.340
Episode 216/1000, Total Reward: -994, Epsilon: 0.339
Episode 217/1000, Total Reward: -294, Epsilon: 0.337
Episode 218/1000, Total Reward: 40, Epsilon: 0.335
Episode 219/1000, Total Reward: -74, Epsilon: 0.334
Episode 220/1000, Total Reward: -868, Epsilon: 0.332
Episode 221/1000, Total Reward: 103, Epsilon: 0.330
Episode 222/1000, Total Reward: -4752, Epsilon: 0.329
Episode 223/1000, Total Reward: -177, Epsilon: 0.327
Episode 224/1000, Total Reward: -122, Epsilon: 0.325
Episode 225/1000, Total Reward: -52, Epsilon: 0.324
Episode 226/1000, Total Reward: -92, Epsilon: 0.322
Episode 227/1000, Total Reward: 15, Epsilon: 0.321
Episode 228/1000, Total Reward: -54, Epsilon: 0.319
Episode 229/1000, Total Reward: -89, Epsilon: 0.317
Episode 230/1000, Total Reward: -390, Epsilon: 0.316
Episode 231/1000, Total Reward: 37, Epsilon: 0.314
Episode 232/1000, Total Reward: -19, Epsilon: 0.313
Episode 233/1000, Total Reward: -150, Epsilon: 0.311
Episode 234/1000, Total Reward: -188, Epsilon: 0.309
Episode 235/1000, Total Reward: -11, Epsilon: 0.308
Episode 236/1000, Total Reward: -1088, Epsilon: 0.306
Episode 237/1000, Total Reward: -546, Epsilon: 0.305
Episode 238/1000, Total Reward: -530, Epsilon: 0.303
Episode 239/1000, Total Reward: -354, Epsilon: 0.302
Episode 240/1000, Total Reward: 82, Epsilon: 0.300
Episode 241/1000, Total Reward: -4679, Epsilon: 0.299
Episode 242/1000, Total Reward: 20, Epsilon: 0.297
Episode 243/1000, Total Reward: -365, Epsilon: 0.296
Episode 244/1000, Total Reward: 11, Epsilon: 0.294
Episode 245/1000, Total Reward: 34, Epsilon: 0.293
Episode 246/1000, Total Reward: -74, Epsilon: 0.291
Episode 247/1000, Total Reward: 70, Epsilon: 0.290
Episode 248/1000, Total Reward: 43, Epsilon: 0.288
Episode 249/1000, Total Reward: -2301, Epsilon: 0.287
Episode 250/1000, Total Reward: 21, Epsilon: 0.286
Episode 251/1000, Total Reward: 7, Epsilon: 0.284
Episode 252/1000, Total Reward: -522, Epsilon: 0.283
Episode 253/1000, Total Reward: -30, Epsilon: 0.281
Episode 254/1000, Total Reward: -78, Epsilon: 0.280
Episode 255/1000, Total Reward: -910, Epsilon: 0.279
Episode 256/1000, Total Reward: 62, Epsilon: 0.277
Episode 257/1000, Total Reward: -236, Epsilon: 0.276
Episode 258/1000, Total Reward: -4946, Epsilon: 0.274
Episode 259/1000, Total Reward: -2026, Epsilon: 0.273
Episode 260/1000, Total Reward: -331, Epsilon: 0.272
Episode 261/1000, Total Reward: -264, Epsilon: 0.270
Episode 262/1000, Total Reward: -161, Epsilon: 0.269
Episode 263/1000, Total Reward: -1851, Epsilon: 0.268
Episode 264/1000, Total Reward: -337, Epsilon: 0.266
Episode 265/1000, Total Reward: -74, Epsilon: 0.265
Episode 266/1000, Total Reward: 26, Epsilon: 0.264
Episode 267/1000, Total Reward: -296, Epsilon: 0.262
Episode 268/1000, Total Reward: -613, Epsilon: 0.261
Episode 269/1000, Total Reward: 5, Epsilon: 0.260
Episode 270/1000, Total Reward: -141, Epsilon: 0.258
Episode 271/1000, Total Reward: -1252, Epsilon: 0.257
Episode 272/1000, Total Reward: -73, Epsilon: 0.256
Episode 273/1000, Total Reward: -112, Epsilon: 0.255
Episode 274/1000, Total Reward: -773, Epsilon: 0.253
Episode 275/1000, Total Reward: 52, Epsilon: 0.252
Episode 276/1000, Total Reward: 79, Epsilon: 0.251
Episode 277/1000, Total Reward: -329, Epsilon: 0.249
Episode 278/1000, Total Reward: 51, Epsilon: 0.248
Episode 279/1000, Total Reward: -35, Epsilon: 0.247
Episode 280/1000, Total Reward: -1088, Epsilon: 0.246
Episode 281/1000, Total Reward: -274, Epsilon: 0.245
Episode 282/1000, Total Reward: 7, Epsilon: 0.243
Episode 283/1000, Total Reward: -456, Epsilon: 0.242
Episode 284/1000, Total Reward: 46, Epsilon: 0.241
Episode 285/1000, Total Reward: 67, Epsilon: 0.240
Episode 286/1000, Total Reward: -415, Epsilon: 0.238
Episode 287/1000, Total Reward: -288, Epsilon: 0.237
Episode 288/1000, Total Reward: -4502, Epsilon: 0.236
Episode 289/1000, Total Reward: -410, Epsilon: 0.235
Episode 290/1000, Total Reward: -427, Epsilon: 0.234
Episode 291/1000, Total Reward: -1381, Epsilon: 0.233
Episode 292/1000, Total Reward: -682, Epsilon: 0.231
Episode 293/1000, Total Reward: -115, Epsilon: 0.230
Episode 294/1000, Total Reward: -1827, Epsilon: 0.229
Episode 295/1000, Total Reward: 15, Epsilon: 0.228
Episode 296/1000, Total Reward: -297, Epsilon: 0.227
Episode 297/1000, Total Reward: -265, Epsilon: 0.226
Episode 298/1000, Total Reward: 47, Epsilon: 0.225
Episode 299/1000, Total Reward: -656, Epsilon: 0.223
Episode 300/1000, Total Reward: -2326, Epsilon: 0.222
Episode 301/1000, Total Reward: -1679, Epsilon: 0.221
Episode 302/1000, Total Reward: -159, Epsilon: 0.220
Episode 303/1000, Total Reward: 89, Epsilon: 0.219
Episode 304/1000, Total Reward: -485, Epsilon: 0.218
Episode 305/1000, Total Reward: -199, Epsilon: 0.217
Episode 306/1000, Total Reward: 66, Epsilon: 0.216
Episode 307/1000, Total Reward: -241, Epsilon: 0.215
Episode 308/1000, Total Reward: -6, Epsilon: 0.214
Episode 309/1000, Total Reward: 65, Epsilon: 0.212
Episode 310/1000, Total Reward: -82, Epsilon: 0.211
Episode 311/1000, Total Reward: -116, Epsilon: 0.210
Episode 312/1000, Total Reward: 61, Epsilon: 0.209
Episode 313/1000, Total Reward: -49, Epsilon: 0.208
Episode 314/1000, Total Reward: 41, Epsilon: 0.207
Episode 315/1000, Total Reward: 15, Epsilon: 0.206
Episode 316/1000, Total Reward: 12, Epsilon: 0.205
Episode 317/1000, Total Reward: -55, Epsilon: 0.204
Episode 318/1000, Total Reward: 89, Epsilon: 0.203
Episode 319/1000, Total Reward: 58, Epsilon: 0.202
Episode 320/1000, Total Reward: -270, Epsilon: 0.201
Episode 321/1000, Total Reward: -498, Epsilon: 0.200
Episode 322/1000, Total Reward: -77, Epsilon: 0.199
Episode 323/1000, Total Reward: 8, Epsilon: 0.198
Episode 324/1000, Total Reward: 0, Epsilon: 0.197
Episode 325/1000, Total Reward: -9411, Epsilon: 0.196
Episode 326/1000, Total Reward: -241, Epsilon: 0.195
Episode 327/1000, Total Reward: -879, Epsilon: 0.194
Episode 328/1000, Total Reward: -81, Epsilon: 0.193
Episode 329/1000, Total Reward: -598, Epsilon: 0.192
Episode 330/1000, Total Reward: -5, Epsilon: 0.191
Episode 331/1000, Total Reward: -501, Epsilon: 0.190
Episode 332/1000, Total Reward: 101, Epsilon: 0.189
Episode 333/1000, Total Reward: 66, Epsilon: 0.188
Episode 334/1000, Total Reward: -2149, Epsilon: 0.187
Episode 335/1000, Total Reward: 26, Epsilon: 0.187
Episode 336/1000, Total Reward: -26, Epsilon: 0.186
Episode 337/1000, Total Reward: -118, Epsilon: 0.185
Episode 338/1000, Total Reward: -34, Epsilon: 0.184
Episode 339/1000, Total Reward: -186, Epsilon: 0.183
Episode 340/1000, Total Reward: -9, Epsilon: 0.182
Episode 341/1000, Total Reward: -1777, Epsilon: 0.181
Episode 342/1000, Total Reward: -1418, Epsilon: 0.180
Episode 343/1000, Total Reward: -251, Epsilon: 0.179
Episode 344/1000, Total Reward: -1329, Epsilon: 0.178
Episode 345/1000, Total Reward: -58, Epsilon: 0.177
Episode 346/1000, Total Reward: 54, Epsilon: 0.177
Episode 347/1000, Total Reward: 73, Epsilon: 0.176
Episode 348/1000, Total Reward: -539, Epsilon: 0.175
Episode 349/1000, Total Reward: -208, Epsilon: 0.174
Episode 350/1000, Total Reward: -800, Epsilon: 0.173
Episode 351/1000, Total Reward: 51, Epsilon: 0.172
Episode 352/1000, Total Reward: 33, Epsilon: 0.171
Episode 353/1000, Total Reward: -203, Epsilon: 0.170
Episode 354/1000, Total Reward: -268, Epsilon: 0.170
Episode 355/1000, Total Reward: -1698, Epsilon: 0.169
Episode 356/1000, Total Reward: -1167, Epsilon: 0.168
Episode 357/1000, Total Reward: 37, Epsilon: 0.167
Episode 358/1000, Total Reward: -281, Epsilon: 0.166
Episode 359/1000, Total Reward: 72, Epsilon: 0.165
Episode 360/1000, Total Reward: -248, Epsilon: 0.165
Episode 361/1000, Total Reward: -840, Epsilon: 0.164
Episode 362/1000, Total Reward: 26, Epsilon: 0.163
Episode 363/1000, Total Reward: -359, Epsilon: 0.162
Episode 364/1000, Total Reward: -543, Epsilon: 0.161
Episode 365/1000, Total Reward: -398, Epsilon: 0.160
Episode 366/1000, Total Reward: 84, Epsilon: 0.160
Episode 367/1000, Total Reward: -238, Epsilon: 0.159
Episode 368/1000, Total Reward: -5522, Epsilon: 0.158
Episode 369/1000, Total Reward: -82, Epsilon: 0.157
Episode 370/1000, Total Reward: -846, Epsilon: 0.157
Episode 371/1000, Total Reward: -382, Epsilon: 0.156
Episode 372/1000, Total Reward: -806, Epsilon: 0.155
Episode 373/1000, Total Reward: -243, Epsilon: 0.154
Episode 374/1000, Total Reward: -970, Epsilon: 0.153
Episode 375/1000, Total Reward: -368, Epsilon: 0.153
Episode 376/1000, Total Reward: -518, Epsilon: 0.152
Episode 377/1000, Total Reward: -1913, Epsilon: 0.151
Episode 378/1000, Total Reward: -615, Epsilon: 0.150
Episode 379/1000, Total Reward: -706, Epsilon: 0.150
Episode 380/1000, Total Reward: -253, Epsilon: 0.149
Episode 381/1000, Total Reward: 39, Epsilon: 0.148
Episode 382/1000, Total Reward: -148, Epsilon: 0.147
Episode 383/1000, Total Reward: -751, Epsilon: 0.147
Episode 384/1000, Total Reward: -363, Epsilon: 0.146
Episode 385/1000, Total Reward: -201, Epsilon: 0.145
Episode 386/1000, Total Reward: -137, Epsilon: 0.144
Episode 387/1000, Total Reward: -388, Epsilon: 0.144
Episode 388/1000, Total Reward: -321, Epsilon: 0.143
Episode 389/1000, Total Reward: 10, Epsilon: 0.142
Episode 390/1000, Total Reward: -1125, Epsilon: 0.142
Episode 391/1000, Total Reward: -1392, Epsilon: 0.141
Episode 392/1000, Total Reward: -65, Epsilon: 0.140
Episode 393/1000, Total Reward: -110, Epsilon: 0.139
Episode 394/1000, Total Reward: -447, Epsilon: 0.139
Episode 395/1000, Total Reward: -1777, Epsilon: 0.138
Episode 396/1000, Total Reward: -2507, Epsilon: 0.137
Episode 397/1000, Total Reward: -52, Epsilon: 0.137
Episode 398/1000, Total Reward: -219, Epsilon: 0.136
Episode 399/1000, Total Reward: -623, Epsilon: 0.135
Episode 400/1000, Total Reward: -101, Epsilon: 0.135
Episode 401/1000, Total Reward: -102, Epsilon: 0.134
Episode 402/1000, Total Reward: -579, Epsilon: 0.133
Episode 403/1000, Total Reward: -536, Epsilon: 0.133
Episode 404/1000, Total Reward: -104, Epsilon: 0.132
Episode 405/1000, Total Reward: -332, Epsilon: 0.131
Episode 406/1000, Total Reward: -1502, Epsilon: 0.131
Episode 407/1000, Total Reward: -662, Epsilon: 0.130
Episode 408/1000, Total Reward: -489, Epsilon: 0.129
Episode 409/1000, Total Reward: -241, Epsilon: 0.129
Episode 410/1000, Total Reward: -370, Epsilon: 0.128
Episode 411/1000, Total Reward: -74, Epsilon: 0.127
Episode 412/1000, Total Reward: -42, Epsilon: 0.127
Episode 413/1000, Total Reward: -881, Epsilon: 0.126
Episode 414/1000, Total Reward: -346, Epsilon: 0.126
Episode 415/1000, Total Reward: -698, Epsilon: 0.125
Episode 416/1000, Total Reward: -69, Epsilon: 0.124
Episode 417/1000, Total Reward: -830, Epsilon: 0.124
Episode 418/1000, Total Reward: -38, Epsilon: 0.123
Episode 419/1000, Total Reward: 27, Epsilon: 0.122
Episode 420/1000, Total Reward: -392, Epsilon: 0.122
Episode 421/1000, Total Reward: -325, Epsilon: 0.121
Episode 422/1000, Total Reward: -432, Epsilon: 0.121
Episode 423/1000, Total Reward: -95, Epsilon: 0.120
Episode 424/1000, Total Reward: -9, Epsilon: 0.119
Episode 425/1000, Total Reward: 79, Epsilon: 0.119
Episode 426/1000, Total Reward: -196, Epsilon: 0.118
Episode 427/1000, Total Reward: -62, Epsilon: 0.118
Episode 428/1000, Total Reward: -332, Epsilon: 0.117
Episode 429/1000, Total Reward: 43, Epsilon: 0.116
Episode 430/1000, Total Reward: -218, Epsilon: 0.116
Episode 431/1000, Total Reward: -63, Epsilon: 0.115
Episode 432/1000, Total Reward: -293, Epsilon: 0.115
Episode 433/1000, Total Reward: 97, Epsilon: 0.114
Episode 434/1000, Total Reward: -160, Epsilon: 0.114
Episode 435/1000, Total Reward: -337, Epsilon: 0.113
Episode 436/1000, Total Reward: -400, Epsilon: 0.112
Episode 437/1000, Total Reward: 33, Epsilon: 0.112
Episode 438/1000, Total Reward: 10, Epsilon: 0.111
Episode 439/1000, Total Reward: -126, Epsilon: 0.111
Episode 440/1000, Total Reward: 64, Epsilon: 0.110
Episode 441/1000, Total Reward: -8945, Epsilon: 0.110
Episode 442/1000, Total Reward: 1, Epsilon: 0.109
Episode 443/1000, Total Reward: -50, Epsilon: 0.109
Episode 444/1000, Total Reward: -181, Epsilon: 0.108
Episode 445/1000, Total Reward: -516, Epsilon: 0.107
Episode 446/1000, Total Reward: -64, Epsilon: 0.107
Episode 447/1000, Total Reward: -18, Epsilon: 0.106
Episode 448/1000, Total Reward: -4, Epsilon: 0.106
Episode 449/1000, Total Reward: -4, Epsilon: 0.105
Episode 450/1000, Total Reward: 79, Epsilon: 0.105
Episode 451/1000, Total Reward: -4092, Epsilon: 0.104
Episode 452/1000, Total Reward: -137, Epsilon: 0.104
Episode 453/1000, Total Reward: 53, Epsilon: 0.103
Episode 454/1000, Total Reward: -223, Epsilon: 0.103
Episode 455/1000, Total Reward: -635, Epsilon: 0.102
Episode 456/1000, Total Reward: -85, Epsilon: 0.102
Episode 457/1000, Total Reward: -1195, Epsilon: 0.101
Episode 458/1000, Total Reward: -462, Epsilon: 0.101
Episode 459/1000, Total Reward: -766, Epsilon: 0.100
Episode 460/1000, Total Reward: -979, Epsilon: 0.100
Episode 461/1000, Total Reward: -69, Epsilon: 0.100
Episode 462/1000, Total Reward: -329, Epsilon: 0.100
Episode 463/1000, Total Reward: -872, Epsilon: 0.100
Episode 464/1000, Total Reward: -3044, Epsilon: 0.100
Episode 465/1000, Total Reward: -248, Epsilon: 0.100
Episode 466/1000, Total Reward: -788, Epsilon: 0.100
Episode 467/1000, Total Reward: -45, Epsilon: 0.100
Episode 468/1000, Total Reward: -1657, Epsilon: 0.100
Episode 469/1000, Total Reward: -469, Epsilon: 0.100
Episode 470/1000, Total Reward: -845, Epsilon: 0.100
Episode 471/1000, Total Reward: -733, Epsilon: 0.100
Episode 472/1000, Total Reward: 0, Epsilon: 0.100
Episode 473/1000, Total Reward: -222, Epsilon: 0.100
Episode 474/1000, Total Reward: -154, Epsilon: 0.100
Episode 475/1000, Total Reward: -993, Epsilon: 0.100
Episode 476/1000, Total Reward: -2368, Epsilon: 0.100
Episode 477/1000, Total Reward: 10, Epsilon: 0.100
Episode 478/1000, Total Reward: -227, Epsilon: 0.100
